,numRooms,house_configuration,cleaned_house_type,location,city,latitude,longitude,currency,numBathrooms,numBalconies,isNegotiable,Status,converted_house_size,cleaned_security_deposit,price
3467,1,RK,Studio Apartment,Chakan,Pune,18.72909927,73.82025146,INR,1.0,0.0,Not Negotiable,Unfurnished,265.0,15000.0,7000.0
3468,2,BHK,Apartment,Mahalunge,Pune,18.57719994,73.75559235,INR,2.0,0.0,Not Negotiable,Semi-Furnished,985.0,0.0,16000.0
3469,2,BHK,Apartment,Wagholi,Pune,18.589571,74.00563812,INR,2.0,0.0,Not Negotiable,Unfurnished,858.0,25000.0,10000.0
3470,1,BHK,Apartment,Kharadi,Pune,18.55333519,73.94477844,INR,1.0,0.0,Not Negotiable,Unfurnished,750.0,0.0,10500.0
3471,1,RK,Studio Apartment,Warje,Pune,18.48261833,73.80117035,INR,1.0,0.0,Not Negotiable,Unfurnished,390.0,0.0,8500.0
3472,2,BHK,Apartment,Senapati Bapat Road,Pune,18.53338623,73.82621765,INR,2.0,1.0,Negotiable,Semi-Furnished,1100.0,150000.0,45000.0
3473,1,BHK,Apartment,Old Sangvi,Pune,18.5709877,73.81765747,INR,1.0,0.0,Not Negotiable,Unfurnished,550.0,0.0,10000.0
3474,1,BHK,Apartment,Mundhwa,Pune,18.53946114,73.94590759,INR,2.0,2.0,Not Negotiable,Semi-Furnished,659.0,40000.0,17000.0
3475,2,BHK,Apartment,Undri,Pune,18.44718933,73.9118042,INR,2.0,1.0,Negotiable,Furnished,1095.0,60000.0,25000.0
3476,2,BHK,Apartment,Pimple Gurav,Pune,18.58831596,73.81651306,INR,1.0,0.0,Negotiable,Semi-Furnished,650.0,30000.0,12000.0
3477,1,BHK,Independent House,Kothrud,Pune,18.50429916,73.80525208,INR,1.0,1.0,Not Negotiable,Unfurnished,500.0,20000.0,10000.0
3478,1,BHK,Independent House,Lohegaon,Pune,18.60796928,73.93756104,INR,1.0,0.0,Not Negotiable,Semi-Furnished,490.0,0.0,5800.0
3479,2,BHK,Apartment,Punawale,Pune,18.63720131,73.74578094,INR,2.0,2.0,Negotiable,Semi-Furnished,904.0,35000.0,15000.0
3480,1,BHK,Apartment,Bavdhan,Pune,18.51546478,73.77231598,INR,0.0,0.0,Not Negotiable,Unfurnished,450.0,0.0,12000.0
3481,1,BHK,Apartment,Bavdhan,Pune,18.51546478,73.77231598,INR,0.0,0.0,Not Negotiable,Unfurnished,450.0,0.0,12000.0
3482,2,BHK,Apartment,Pimple Nilakh,Pune,18.57723236,73.7924118,INR,2.0,0.0,Not Negotiable,Semi-Furnished,1400.0,0.0,19000.0
3483,1,RK,Studio Apartment,Manjari Budruk,Pune,18.51938248,73.97356415,INR,1.0,0.0,Not Negotiable,Semi-Furnished,302.0,0.0,5000.0
3484,1,BHK,Independent House,Mundhwa,Pune,18.52907181,73.92547607,INR,0.0,0.0,Not Negotiable,Semi-Furnished,500.0,0.0,5500.0
3485,2,BHK,Apartment,Keshav Nagar,Pune,18.53239822,73.94406128,INR,2.0,0.0,Negotiable,Semi-Furnished,850.0,30000.0,13500.0
3486,2,BHK,Apartment,Wadgaon Sheri,Pune,18.55018044,73.92121124,INR,2.0,1.0,Not Negotiable,Semi-Furnished,937.0,40000.0,19000.0
3487,1,BHK,Apartment,Shikrapur,Pune,18.69405365,74.13639832,INR,1.0,2.0,Not Negotiable,Unfurnished,600.0,6000.0,4500.0
3488,1,BHK,Apartment,Renuka Nagar,Pune,18.49145699,73.79227448,INR,2.0,1.0,Not Negotiable,Unfurnished,810.0,26000.0,13000.0
3489,1,BHK,Apartment,Agalambe,Pune,18.69433212,73.64808655,INR,1.0,0.0,Not Negotiable,Semi-Furnished,445.0,0.0,6500.0
3490,2,BHK,Apartment,Tathawade,Pune,18.6150074,73.75059509,INR,2.0,1.0,Negotiable,Unfurnished,994.0,60000.0,20000.0
3491,2,BHK,Apartment,Lohegaon,Pune,18.59552383,73.92939758,INR,2.0,2.0,Not Negotiable,Furnished,972.0,60000.0,16000.0
3492,2,BHK,Apartment,Moshi,Pune,18.67595482,73.84246063,INR,2.0,0.0,Not Negotiable,Unfurnished,947.0,25000.0,11000.0
3493,1,BHK,Apartment,Kothrud,Pune,18.50524712,73.79355621,INR,1.0,0.0,Not Negotiable,Furnished,650.0,0.0,14500.0
3494,2,BHK,Apartment,Kothrud,Pune,21.1273098,79.08241272,INR,1.0,0.0,Not Negotiable,Unfurnished,755.0,0.0,15000.0
3495,2,BHK,Apartment,Kothrud,Pune,21.17945862,72.80954742,INR,3.0,0.0,Not Negotiable,Furnished,1900.0,0.0,32000.0
3496,2,BHK,Apartment,Rahatani,Pune,18.59944534,73.79008484,INR,2.0,1.0,Not Negotiable,Unfurnished,1280.0,50000.0,17000.0
3497,3,BHK,Apartment,Ambegaon Budruk,Pune,18.43995094,73.84883881,INR,0.0,0.0,Not Negotiable,Unfurnished,1300.0,0.0,30000.0
3498,1,BHK,Apartment,Old Sangvi,Pune,18.57164192,73.82953644,INR,1.0,0.0,Not Negotiable,Unfurnished,525.0,0.0,7500.0
3499,1,RK,Studio Apartment,Chinchwad,Pune,18.63172722,73.78774261,INR,1.0,0.0,Not Negotiable,Semi-Furnished,315.0,0.0,8000.0
3500,1,RK,Studio Apartment,Chinchwad,Pune,18.63172722,73.78774261,INR,1.0,0.0,Not Negotiable,Semi-Furnished,315.0,0.0,8000.0
3501,1,RK,Studio Apartment,Chinchwad,Pune,18.63172722,73.78774261,INR,1.0,0.0,Not Negotiable,Semi-Furnished,315.0,0.0,8000.0
3502,1,RK,Studio Apartment,Chinchwad,Pune,18.63172722,73.78774261,INR,1.0,0.0,Not Negotiable,Semi-Furnished,315.0,0.0,8000.0
3503,2,BHK,Apartment,Wakad,Pune,18.60121155,73.74320984,INR,2.0,0.0,Not Negotiable,Unfurnished,916.0,0.0,18500.0
3504,3,BHK,Apartment,Chakan,Pune,18.74325562,73.84774017,INR,2.0,0.0,Not Negotiable,Semi-Furnished,1270.0,0.0,9500.0
3505,2,BHK,Apartment,Wakad,Pune,18.60121155,73.74320984,INR,2.0,0.0,Not Negotiable,Unfurnished,916.0,0.0,18500.0
3506,3,BHK,Apartment,Chakan,Pune,18.74325562,73.84774017,INR,2.0,0.0,Not Negotiable,Semi-Furnished,1270.0,0.0,9500.0
3507,3,BHK,Apartment,Kharadi,Pune,18.54770279,73.93723297,INR,3.0,0.0,Not Negotiable,Furnished,1275.0,0.0,35000.0
3508,3,BHK,Apartment,Chakan,Pune,18.74325562,73.84774017,INR,2.0,0.0,Not Negotiable,Semi-Furnished,1270.0,0.0,9500.0
3509,3,BHK,Apartment,Kharadi,Pune,18.54770279,73.93723297,INR,3.0,0.0,Not Negotiable,Furnished,1275.0,0.0,35000.0
3510,3,BHK,Apartment,Chakan,Pune,18.74325562,73.84774017,INR,2.0,0.0,Not Negotiable,Semi-Furnished,1270.0,0.0,9500.0
3511,2,BHK,Apartment,Wakad,Pune,18.60121155,73.74320984,INR,2.0,0.0,Not Negotiable,Unfurnished,916.0,0.0,18500.0
3512,3,BHK,Apartment,Chakan,Pune,18.74325562,73.84774017,INR,2.0,0.0,Not Negotiable,Semi-Furnished,1270.0,0.0,9500.0
3513,3,BHK,Apartment,Kharadi,Pune,18.54770279,73.93723297,INR,3.0,0.0,Not Negotiable,Furnished,1275.0,0.0,35000.0
3514,2,BHK,Apartment,Wakad,Pune,18.60121155,73.74320984,INR,2.0,0.0,Not Negotiable,Unfurnished,916.0,0.0,18500.0
3515,3,BHK,Apartment,Chakan,Pune,18.74325562,73.84774017,INR,2.0,0.0,Not Negotiable,Semi-Furnished,1270.0,0.0,9500.0
3516,3,BHK,Apartment,Kharadi,Pune,18.54770279,73.93723297,INR,3.0,0.0,Not Negotiable,Furnished,1275.0,0.0,35000.0
3517,3,BHK,Apartment,Kharadi,Pune,18.54770279,73.93723297,INR,3.0,0.0,Not Negotiable,Furnished,1275.0,0.0,35000.0
3518,3,BHK,Apartment,Chakan,Pune,18.74325562,73.84774017,INR,2.0,0.0,Not Negotiable,Semi-Furnished,1270.0,0.0,9500.0
3519,2,BHK,Villa,Viman Nagar,Pune,18.56818581,73.91455841,INR,3.0,0.0,Not Negotiable,Furnished,1200.0,0.0,45000.0
3520,2,BHK,Villa,Viman Nagar,Pune,18.56818581,73.91455841,INR,3.0,0.0,Not Negotiable,Furnished,1200.0,0.0,45000.0
3521,2,BHK,Villa,Viman Nagar,Pune,18.56818581,73.91455841,INR,3.0,0.0,Not Negotiable,Furnished,1200.0,0.0,45000.0
3522,2,BHK,Apartment,Wakad,Pune,18.60311699,73.76626587,INR,2.0,0.0,Not Negotiable,Unfurnished,1000.0,0.0,17000.0
3523,1,BHK,Independent Floor,Wagholi,Pune,18.58126259,73.98873901,INR,1.0,0.0,Not Negotiable,Unfurnished,750.0,0.0,6500.0
3524,2,BHK,Independent Floor,Pimple Nilakh,Pune,18.58147621,73.79753876,INR,0.0,0.0,Not Negotiable,Semi-Furnished,950.0,0.0,18000.0
3525,3,BHK,Apartment,Chakan,Pune,18.74325562,73.84774017,INR,2.0,0.0,Not Negotiable,Semi-Furnished,1278.0,0.0,9500.0
3526,2,BHK,Independent Floor,Pimple Nilakh,Pune,18.58147621,73.79753876,INR,2.0,0.0,Not Negotiable,Semi-Furnished,950.0,0.0,14650.0
3527,2,BHK,Independent Floor,Pimple Nilakh,Pune,18.58147621,73.79753876,INR,2.0,0.0,Not Negotiable,Semi-Furnished,950.0,0.0,14650.0
3528,2,BHK,Independent Floor,Pimple Nilakh,Pune,18.58147621,73.79753876,INR,2.0,0.0,Not Negotiable,Semi-Furnished,950.0,0.0,15650.0
3529,2,BHK,Independent Floor,Pimple Nilakh,Pune,18.58147621,73.79753876,INR,2.0,0.0,Not Negotiable,Semi-Furnished,950.0,0.0,15650.0
3530,2,BHK,Independent Floor,Pimple Nilakh,Pune,18.58147621,73.79753876,INR,2.0,0.0,Not Negotiable,Semi-Furnished,950.0,0.0,18000.0
3531,2,BHK,Independent Floor,Pimple Nilakh,Pune,18.58147621,73.79753876,INR,2.0,0.0,Not Negotiable,Semi-Furnished,950.0,0.0,18000.0
3532,3,BHK,Independent Floor,Viman Nagar,Pune,18.56818581,73.91455841,INR,2.0,0.0,Not Negotiable,Furnished,1210.0,0.0,20000.0
3533,2,BHK,Apartment,Hinjewadi,Pune,18.60222626,73.73621368,INR,3.0,0.0,Not Negotiable,Furnished,900.0,0.0,13500.0
3534,1,RK,Studio Apartment,Dhanori,Pune,18.59116364,73.89559937,INR,1.0,0.0,Not Negotiable,Furnished,200.0,0.0,3500.0
3535,1,RK,Studio Apartment,Dhanori,Pune,18.59116364,73.89559937,INR,1.0,0.0,Not Negotiable,Furnished,200.0,0.0,3500.0
3536,1,RK,Studio Apartment,Dhanori,Pune,18.59116364,73.89559937,INR,1.0,0.0,Not Negotiable,Furnished,200.0,0.0,3500.0
3537,1,RK,Studio Apartment,Dhanori,Pune,18.59116364,73.89559937,INR,1.0,0.0,Not Negotiable,Furnished,200.0,0.0,3500.0
3538,2,BHK,Apartment,Pimple Saudagar,Pune,18.59380913,73.79833221,INR,2.0,0.0,Not Negotiable,Semi-Furnished,900.0,0.0,17000.0
3539,2,BHK,Apartment,Pimple Saudagar,Pune,18.59380913,73.79833221,INR,2.0,0.0,Not Negotiable,Semi-Furnished,900.0,0.0,17000.0
3540,2,BHK,Apartment,Pimple Saudagar,Pune,18.59380913,73.79833221,INR,2.0,0.0,Not Negotiable,Semi-Furnished,900.0,0.0,17000.0
3541,2,BHK,Apartment,Pimple Saudagar,Pune,18.59380913,73.79833221,INR,2.0,0.0,Not Negotiable,Semi-Furnished,900.0,0.0,17000.0
3542,2,BHK,Apartment,Pimple Saudagar,Pune,18.59380913,73.79833221,INR,2.0,0.0,Not Negotiable,Semi-Furnished,900.0,0.0,17000.0
3543,2,BHK,Apartment,Pimple Saudagar,Pune,18.59380913,73.79833221,INR,2.0,0.0,Not Negotiable,Semi-Furnished,900.0,0.0,17000.0
3544,2,BHK,Apartment,Pimple Saudagar,Pune,18.59380913,73.79833221,INR,2.0,0.0,Not Negotiable,Semi-Furnished,900.0,0.0,17000.0
3545,1,RK,Studio Apartment,Kothrud,Pune,18.50295067,73.80758667,INR,1.0,0.0,Not Negotiable,Furnished,250.0,0.0,8000.0
3546,1,BHK,Apartment,Ganj Peth,Pune,18.51398277,73.86376953,INR,1.0,0.0,Not Negotiable,Semi-Furnished,600.0,0.0,11000.0
3547,3,BHK,Apartment,Wagholi,Pune,18.57997322,73.9730072,INR,3.0,0.0,Not Negotiable,Semi-Furnished,1080.0,0.0,16500.0
3548,3,BHK,Apartment,Wagholi,Pune,18.57997322,73.9730072,INR,3.0,0.0,Not Negotiable,Semi-Furnished,1080.0,0.0,16500.0
3549,3,BHK,Apartment,Wagholi,Pune,18.57997322,73.9730072,INR,3.0,0.0,Not Negotiable,Semi-Furnished,1080.0,0.0,16000.0
3550,3,BHK,Apartment,Wagholi,Pune,18.57997322,73.9730072,INR,3.0,0.0,Not Negotiable,Semi-Furnished,1080.0,0.0,16500.0
3551,3,BHK,Apartment,Wagholi,Pune,18.57997322,73.9730072,INR,3.0,0.0,Not Negotiable,Semi-Furnished,1085.0,0.0,16500.0
3552,2,BHK,Apartment,Wagholi,Pune,18.57938194,73.98279572,INR,2.0,0.0,Not Negotiable,Semi-Furnished,1100.0,0.0,15900.0
3553,1,BHK,Apartment,Vishrantwadi,Pune,18.57260513,73.87820435,INR,1.0,0.0,Not Negotiable,Semi-Furnished,600.0,0.0,9000.0
3554,1,BHK,Apartment,Manjari Budruk,Pune,18.52243614,73.95858765,INR,1.0,0.0,Not Negotiable,Semi-Furnished,500.0,0.0,7500.0
3555,1,BHK,Apartment,Manjari Budruk,Pune,18.52243614,73.95858765,INR,1.0,0.0,Not Negotiable,Semi-Furnished,500.0,0.0,7500.0
3556,4,BHK,Apartment,Wagholi,Pune,18.58126259,73.98873901,INR,4.0,3.0,Not Negotiable,Semi-Furnished,1761.0,75000.0,25000.0
3557,2,BHK,Apartment,Talegaon,Pune,18.52046967,73.85662079,INR,2.0,2.0,Not Negotiable,Semi-Furnished,749.0,15000.0,4000.0
3558,1,BHK,Apartment,Mundhwa,Pune,18.53225517,73.94303894,INR,1.0,0.0,Not Negotiable,Unfurnished,550.0,0.0,10000.0
3559,2,BHK,Apartment,Chinchwad,Pune,18.62142944,73.78649902,INR,1.0,1.0,Not Negotiable,Semi-Furnished,960.0,40000.0,15000.0
3560,2,BHK,Independent Floor,Wakad,Pune,18.599226,73.76329803,INR,2.0,1.0,Negotiable,Semi-Furnished,960.0,40000.0,15000.0
3561,2,BHK,Apartment,Vadgaon Budruk,Pune,18.45730782,73.83914185,INR,1.0,0.0,Not Negotiable,Semi-Furnished,643.0,0.0,12000.0
3562,1,BHK,Apartment,Hinjewadi,Pune,18.59160042,73.71278381,INR,1.0,0.0,Not Negotiable,Furnished,700.0,0.0,18000.0
3563,1,BHK,Apartment,Hinjewadi,Pune,18.59160042,73.71278381,INR,1.0,0.0,Not Negotiable,Furnished,700.0,0.0,18000.0
3564,1,BHK,Apartment,Hinjewadi,Pune,18.59160042,73.71278381,INR,1.0,0.0,Not Negotiable,Furnished,700.0,0.0,18000.0
3565,1,BHK,Apartment,Hinjewadi,Pune,18.59160042,73.71278381,INR,1.0,0.0,Not Negotiable,Furnished,700.0,0.0,18000.0
3566,1,BHK,Apartment,Hinjewadi,Pune,18.59160042,73.71278381,INR,1.0,0.0,Not Negotiable,Furnished,700.0,0.0,18000.0
3567,1,BHK,Apartment,Hinjewadi,Pune,18.59160042,73.71278381,INR,1.0,0.0,Not Negotiable,Furnished,700.0,0.0,18000.0
3568,1,BHK,Apartment,Hinjewadi,Pune,18.59160042,73.71278381,INR,1.0,0.0,Not Negotiable,Furnished,700.0,0.0,18000.0
3569,1,BHK,Apartment,Hinjewadi,Pune,18.59160042,73.71278381,INR,1.0,0.0,Not Negotiable,Furnished,700.0,0.0,18000.0
3570,1,BHK,Apartment,Hinjewadi,Pune,18.59160042,73.71278381,INR,1.0,0.0,Not Negotiable,Furnished,700.0,0.0,18000.0
3571,1,BHK,Apartment,Hinjewadi,Pune,18.59160042,73.71278381,INR,1.0,0.0,Not Negotiable,Furnished,700.0,0.0,18000.0
3572,1,BHK,Apartment,Hinjewadi,Pune,18.59160042,73.71278381,INR,1.0,0.0,Not Negotiable,Furnished,700.0,0.0,18000.0
3573,2,BHK,Independent Floor,Vishrantwadi,Pune,18.57260513,73.87820435,INR,2.0,0.0,Not Negotiable,Furnished,1500.0,0.0,18000.0
3574,2,BHK,Apartment,Wakad,Pune,18.6076107,73.75753021,INR,2.0,0.0,Not Negotiable,Furnished,939.0,0.0,16000.0
3575,2,BHK,Apartment,Wakad,Pune,18.6076107,73.75753021,INR,2.0,0.0,Not Negotiable,Furnished,939.0,0.0,16000.0
3576,2,BHK,Apartment,Wakad,Pune,18.6076107,73.75753021,INR,2.0,0.0,Not Negotiable,Furnished,939.0,0.0,16000.0
3577,2,BHK,Apartment,Wakad,Pune,18.6076107,73.75753021,INR,2.0,0.0,Not Negotiable,Furnished,939.0,0.0,16000.0
3578,2,BHK,Apartment,Wakad,Pune,18.6076107,73.75753021,INR,2.0,0.0,Not Negotiable,Furnished,939.0,0.0,16000.0
3579,2,BHK,Apartment,Wakad,Pune,18.6076107,73.75753021,INR,2.0,0.0,Not Negotiable,Furnished,939.0,0.0,16000.0
3580,2,BHK,Apartment,Wakad,Pune,18.6076107,73.75753021,INR,2.0,0.0,Not Negotiable,Furnished,939.0,0.0,16000.0
3581,2,BHK,Apartment,Wakad,Pune,18.6076107,73.75753021,INR,2.0,0.0,Not Negotiable,Furnished,939.0,0.0,16000.0
3582,2,BHK,Apartment,Wakad,Pune,18.6076107,73.75753021,INR,2.0,0.0,Not Negotiable,Furnished,939.0,0.0,16000.0
3583,2,BHK,Apartment,Wakad,Pune,18.6076107,73.75753021,INR,2.0,0.0,Not Negotiable,Furnished,939.0,0.0,16000.0
3584,2,BHK,Apartment,Wakad,Pune,18.6076107,73.75753021,INR,2.0,0.0,Not Negotiable,Furnished,939.0,0.0,16000.0
3585,3,BHK,Apartment,Wakad,Pune,18.59894371,73.76527405,INR,3.0,0.0,Not Negotiable,Semi-Furnished,1336.0,0.0,25000.0
3586,2,BHK,Apartment,Hinjewadi,Pune,18.58396339,73.69768524,INR,2.0,0.0,Not Negotiable,Semi-Furnished,1100.0,0.0,20400.0
3587,2,BHK,Apartment,Rahatani,Pune,18.59788322,73.78840637,INR,2.0,0.0,Not Negotiable,Semi-Furnished,1100.0,0.0,20000.0
3588,2,BHK,Apartment,Rahatani,Pune,18.59788322,73.78840637,INR,2.0,0.0,Not Negotiable,Semi-Furnished,1100.0,0.0,20000.0
3589,2,BHK,Apartment,Rahatani,Pune,18.59788322,73.78840637,INR,2.0,0.0,Not Negotiable,Semi-Furnished,1100.0,0.0,20000.0
3590,2,BHK,Apartment,Rahatani,Pune,18.59788322,73.78840637,INR,2.0,0.0,Not Negotiable,Semi-Furnished,1100.0,0.0,20000.0
3591,2,BHK,Apartment,Rahatani,Pune,18.59788322,73.78840637,INR,2.0,0.0,Not Negotiable,Semi-Furnished,1100.0,0.0,20000.0
3592,2,BHK,Apartment,Hinjewadi,Pune,18.58396339,73.69768524,INR,2.0,0.0,Not Negotiable,Semi-Furnished,1100.0,0.0,20400.0
3593,2,BHK,Apartment,Hinjewadi,Pune,18.58396339,73.69768524,INR,2.0,0.0,Not Negotiable,Semi-Furnished,1100.0,0.0,20400.0
3594,1,BHK,Apartment,Hinjewadi,Pune,18.59203911,73.7318573,INR,1.0,0.0,Not Negotiable,Semi-Furnished,500.0,0.0,8500.0
3595,2,BHK,Apartment,Hinjewadi,Pune,18.59425354,73.74131775,INR,2.0,2.0,Not Negotiable,Semi-Furnished,1040.0,70000.0,18000.0
3596,2,BHK,Apartment,Karve Nagar,Pune,18.48571777,73.81295776,INR,2.0,0.0,Not Negotiable,Semi-Furnished,1000.0,0.0,19000.0
3597,2,BHK,Apartment,Karve Nagar,Pune,18.48571777,73.81295776,INR,2.0,0.0,Not Negotiable,Semi-Furnished,1000.0,0.0,19000.0
3598,2,BHK,Apartment,Karve Nagar,Pune,18.48571777,73.81295776,INR,2.0,0.0,Not Negotiable,Semi-Furnished,1000.0,0.0,19000.0
3599,2,BHK,Apartment,Karve Nagar,Pune,18.48571777,73.81295776,INR,2.0,0.0,Not Negotiable,Semi-Furnished,1000.0,0.0,19000.0
3600,2,BHK,Apartment,Karve Nagar,Pune,18.48571777,73.81295776,INR,2.0,0.0,Not Negotiable,Semi-Furnished,1000.0,0.0,19000.0
3601,2,BHK,Apartment,Karve Nagar,Pune,18.48571777,73.81295776,INR,2.0,0.0,Not Negotiable,Semi-Furnished,1000.0,0.0,19000.0
3602,2,BHK,Apartment,Karve Nagar,Pune,18.48571777,73.81295776,INR,2.0,0.0,Not Negotiable,Semi-Furnished,1000.0,0.0,19000.0
3603,2,BHK,Apartment,Karve Nagar,Pune,18.48571777,73.81295776,INR,2.0,0.0,Not Negotiable,Semi-Furnished,1000.0,0.0,19000.0
3604,2,BHK,Apartment,Karve Nagar,Pune,18.48571777,73.81295776,INR,2.0,0.0,Not Negotiable,Semi-Furnished,1000.0,0.0,19000.0
3605,2,BHK,Apartment,Karve Nagar,Pune,18.48571777,73.81295776,INR,2.0,0.0,Not Negotiable,Semi-Furnished,1000.0,0.0,19000.0
3606,2,BHK,Apartment,Karve Nagar,Pune,18.48571777,73.81295776,INR,2.0,0.0,Not Negotiable,Semi-Furnished,1000.0,0.0,19000.0
3607,2,BHK,Apartment,Karve Nagar,Pune,18.48571777,73.81295776,INR,2.0,0.0,Not Negotiable,Semi-Furnished,1000.0,0.0,19000.0
3608,2,BHK,Apartment,Hinjewadi,Pune,18.57535172,73.67964935,INR,2.0,0.0,Not Negotiable,Furnished,1100.0,0.0,23000.0
3609,2,BHK,Apartment,Hinjewadi,Pune,18.57535172,73.67964935,INR,2.0,0.0,Not Negotiable,Furnished,1100.0,0.0,23000.0
3610,2,BHK,Apartment,Hinjewadi,Pune,18.57535172,73.67964935,INR,2.0,0.0,Not Negotiable,Furnished,1100.0,0.0,23000.0
3611,2,BHK,Apartment,Hinjewadi,Pune,18.57535172,73.67964935,INR,2.0,0.0,Not Negotiable,Furnished,1100.0,0.0,23000.0
3612,2,BHK,Apartment,Hinjewadi,Pune,18.57535172,73.67964935,INR,2.0,0.0,Not Negotiable,Furnished,1100.0,0.0,23000.0
3613,2,BHK,Apartment,Hinjewadi,Pune,18.57535172,73.67964935,INR,2.0,0.0,Not Negotiable,Furnished,1100.0,0.0,23000.0
3614,2,BHK,Apartment,Hinjewadi,Pune,18.57535172,73.67964935,INR,2.0,0.0,Not Negotiable,Furnished,1100.0,0.0,23000.0
3615,2,BHK,Apartment,Hinjewadi,Pune,18.57535172,73.67964935,INR,2.0,0.0,Not Negotiable,Furnished,1100.0,0.0,23000.0
3616,2,BHK,Apartment,Hinjewadi,Pune,18.57535172,73.67964935,INR,2.0,0.0,Not Negotiable,Furnished,1100.0,0.0,23000.0
3617,2,BHK,Apartment,Hinjewadi,Pune,18.57535172,73.67964935,INR,2.0,0.0,Not Negotiable,Furnished,1100.0,0.0,23000.0
3618,2,BHK,Apartment,Hinjewadi,Pune,18.57535172,73.67964935,INR,2.0,0.0,Not Negotiable,Furnished,1100.0,0.0,23000.0
3619,2,BHK,Apartment,Hinjewadi,Pune,18.57535172,73.67964935,INR,2.0,0.0,Not Negotiable,Furnished,1100.0,0.0,23000.0
3620,2,BHK,Apartment,Hinjewadi,Pune,18.57535172,73.67964935,INR,2.0,0.0,Not Negotiable,Furnished,1100.0,0.0,23000.0
3621,2,BHK,Apartment,Hinjewadi,Pune,18.57535172,73.67964935,INR,2.0,0.0,Not Negotiable,Furnished,1100.0,0.0,23000.0
3622,2,BHK,Apartment,Hinjewadi,Pune,18.57535172,73.67964935,INR,2.0,0.0,Not Negotiable,Furnished,1100.0,0.0,23000.0
3623,2,BHK,Apartment,Hinjewadi,Pune,18.57535172,73.67964935,INR,2.0,0.0,Not Negotiable,Furnished,1100.0,0.0,23000.0
3624,2,BHK,Apartment,Hinjewadi,Pune,18.57535172,73.67964935,INR,2.0,0.0,Not Negotiable,Furnished,1100.0,0.0,23000.0
3625,2,BHK,Apartment,Hinjewadi,Pune,18.57535172,73.67964935,INR,2.0,0.0,Not Negotiable,Furnished,1100.0,0.0,23000.0
3626,2,BHK,Apartment,Hinjewadi,Pune,18.57535172,73.67964935,INR,2.0,0.0,Not Negotiable,Furnished,1100.0,0.0,23000.0
3627,2,BHK,Apartment,Hinjewadi,Pune,18.57535172,73.67964935,INR,2.0,0.0,Not Negotiable,Furnished,1100.0,0.0,23000.0
3628,2,BHK,Apartment,Hinjewadi,Pune,18.57535172,73.67964935,INR,2.0,0.0,Not Negotiable,Furnished,1100.0,0.0,23000.0
3629,2,BHK,Apartment,Hinjewadi,Pune,18.57535172,73.67964935,INR,2.0,0.0,Not Negotiable,Furnished,1100.0,0.0,23000.0
3630,1,BHK,Independent House,Baner,Pune,18.55945969,73.79322052,INR,2.0,0.0,Not Negotiable,Unfurnished,650.0,0.0,15000.0
3631,1,BHK,Independent House,Baner,Pune,18.55945969,73.79322052,INR,2.0,0.0,Not Negotiable,Unfurnished,650.0,0.0,15000.0
3632,1,BHK,Independent House,Baner,Pune,18.55945969,73.79322052,INR,2.0,0.0,Not Negotiable,Unfurnished,650.0,0.0,15000.0
3633,1,BHK,Independent House,Baner,Pune,18.55945969,73.79322052,INR,2.0,0.0,Not Negotiable,Unfurnished,650.0,0.0,15000.0
3634,1,BHK,Independent House,Baner,Pune,18.55945969,73.79322052,INR,2.0,0.0,Not Negotiable,Unfurnished,650.0,0.0,15000.0
3635,1,BHK,Independent House,Baner,Pune,18.55945969,73.79322052,INR,2.0,0.0,Not Negotiable,Unfurnished,650.0,0.0,15000.0
3636,1,BHK,Independent House,Baner,Pune,18.55945969,73.79322052,INR,2.0,0.0,Not Negotiable,Unfurnished,650.0,0.0,15000.0
3637,1,BHK,Independent House,Baner,Pune,18.55945969,73.79322052,INR,2.0,0.0,Not Negotiable,Unfurnished,650.0,0.0,15000.0
3638,2,BHK,Apartment,Tathawade,Pune,18.6384201,73.73475647,INR,2.0,0.0,Not Negotiable,Semi-Furnished,915.0,0.0,14700.0
3639,2,BHK,Apartment,Tathawade,Pune,18.6384201,73.73475647,INR,2.0,0.0,Not Negotiable,Semi-Furnished,915.0,0.0,14700.0
3640,2,BHK,Apartment,Tathawade,Pune,18.6384201,73.73475647,INR,2.0,0.0,Not Negotiable,Semi-Furnished,915.0,0.0,14700.0
3641,2,BHK,Apartment,Tathawade,Pune,18.6384201,73.73475647,INR,2.0,0.0,Not Negotiable,Semi-Furnished,915.0,0.0,14700.0
3642,2,BHK,Apartment,Tathawade,Pune,18.6384201,73.73475647,INR,2.0,0.0,Not Negotiable,Semi-Furnished,915.0,0.0,14700.0
3643,2,BHK,Apartment,Tathawade,Pune,18.6384201,73.73475647,INR,2.0,0.0,Not Negotiable,Semi-Furnished,915.0,0.0,14700.0
3644,2,BHK,Apartment,Tathawade,Pune,18.6384201,73.73475647,INR,2.0,0.0,Not Negotiable,Semi-Furnished,915.0,0.0,14700.0
3645,2,BHK,Apartment,Tathawade,Pune,18.6384201,73.73475647,INR,2.0,0.0,Not Negotiable,Semi-Furnished,915.0,0.0,14700.0
3646,1,RK,Studio Apartment,Wakad,Pune,18.59894371,73.76527405,INR,1.0,0.0,Not Negotiable,Furnished,200.0,0.0,6500.0
