,numRooms,house_configuration,cleaned_house_type,location,city,latitude,longitude,currency,numBathrooms,numBalconies,isNegotiable,Status,converted_house_size,cleaned_security_deposit,price
821,1,BHK,Apartment,Andheri East,Mumbai,19.11567116,72.88295746,INR,1.0,0.0,Not Negotiable,Semi-Furnished,415.0,0.0,42000.0
822,1,RK,Studio Apartment,Andheri East,Mumbai,19.11567116,72.88295746,INR,1.0,0.0,Not Negotiable,Furnished,415.0,0.0,30000.0
823,1,RK,Studio Apartment,Andheri East,Mumbai,19.11567116,72.88295746,INR,1.0,0.0,Not Negotiable,Furnished,415.0,0.0,30000.0
824,1,BHK,Apartment,Andheri East,Mumbai,19.11567116,72.88295746,INR,1.0,0.0,Not Negotiable,Semi-Furnished,415.0,0.0,42000.0
825,1,BHK,Apartment,Andheri West,Mumbai,19.12363625,72.83045959,INR,1.0,0.0,Not Negotiable,Furnished,585.0,0.0,60000.0
826,1,BHK,Villa,Nerul,Mumbai,19.03377151,73.01145935,INR,2.0,0.0,Not Negotiable,Unfurnished,750.0,0.0,16000.0
827,1,BHK,Apartment,Ulwe,Mumbai,18.96338272,73.02172852,INR,1.0,0.0,Not Negotiable,Unfurnished,630.0,0.0,9000.0
828,2,BHK,Apartment,Ulwe,Mumbai,18.96338272,73.02172852,INR,2.0,0.0,Not Negotiable,Unfurnished,1030.0,0.0,14000.0
829,1,BHK,Apartment,Ulwe,Mumbai,18.98289299,73.02715302,INR,2.0,0.0,Not Negotiable,Unfurnished,630.0,0.0,8500.0
830,1,BHK,Apartment,Ulwe,Mumbai,18.98457527,73.02407837,INR,1.0,0.0,Not Negotiable,Unfurnished,640.0,0.0,12000.0
831,2,BHK,Apartment,Mira Road East,Mumbai,19.29171181,72.86881256,INR,1.0,0.0,Not Negotiable,Unfurnished,690.0,0.0,16000.0
832,3,BHK,Apartment,Thane West,Mumbai,19.22800827,72.97892761,INR,4.0,0.0,Not Negotiable,Semi-Furnished,1150.0,0.0,30000.0
833,2,BHK,Apartment,Andheri West,Mumbai,19.13788033,72.82634735,INR,2.0,0.0,Not Negotiable,Furnished,900.0,0.0,60000.0
834,4,BHK,Apartment,Jogeshwari West,Mumbai,19.1398983,72.84290314,INR,4.0,0.0,Not Negotiable,Furnished,2400.0,0.0,175000.0
835,1,BHK,Apartment,Andheri West,Mumbai,19.13508415,72.81461334,INR,1.0,0.0,Not Negotiable,Furnished,500.0,0.0,42000.0
836,3,BHK,Apartment,Malad West,Mumbai,19.14728546,72.79506683,INR,3.0,0.0,Not Negotiable,Furnished,1050.0,0.0,75000.0
837,3,BHK,Apartment,Malad West,Mumbai,19.14728546,72.79506683,INR,3.0,0.0,Not Negotiable,Furnished,1050.0,0.0,75000.0
838,1,BHK,Apartment,Marine Lines,Mumbai,18.9430027,72.82634735,INR,1.0,0.0,Not Negotiable,Furnished,750.0,0.0,75000.0
839,2,BHK,Apartment,Malabar Hill,Mumbai,18.95127869,72.8026123,INR,2.0,0.0,Not Negotiable,Semi-Furnished,950.0,0.0,130000.0
840,3,BHK,Apartment,Tardeo,Mumbai,18.96496964,72.80918121,INR,4.0,0.0,Not Negotiable,Semi-Furnished,2070.0,0.0,410000.0
841,2,BHK,Apartment,Malabar Hill,Mumbai,18.95371056,72.8004303,INR,2.0,0.0,Not Negotiable,Furnished,700.0,0.0,90000.0
842,3,BHK,Apartment,Thane West,Mumbai,19.21998787,72.97707367,INR,3.0,0.0,Not Negotiable,Semi-Furnished,1150.0,0.0,30000.0
843,3,BHK,Apartment,Malad West,Mumbai,19.14728546,72.79506683,INR,3.0,0.0,Not Negotiable,Furnished,1500.0,0.0,88500.0
844,1,BHK,Apartment,Mira Road East,Mumbai,19.2784996,72.87064362,INR,1.0,0.0,Not Negotiable,Furnished,670.0,0.0,19500.0
845,2,BHK,Apartment,Andheri East,Mumbai,19.11567116,72.88295746,INR,3.0,0.0,Not Negotiable,Furnished,750.0,0.0,65000.0
846,2,BHK,Apartment,Mira Road East,Mumbai,19.28087616,72.87459564,INR,2.0,0.0,Not Negotiable,Semi-Furnished,1000.0,0.0,23000.0
847,1,BHK,Apartment,Mira Road East,Mumbai,19.29363632,72.87379456,INR,1.0,0.0,Not Negotiable,Unfurnished,569.0,0.0,13500.0
848,2,BHK,Apartment,Mira Road East,Mumbai,19.28087616,72.87459564,INR,2.0,0.0,Not Negotiable,Semi-Furnished,1000.0,0.0,23000.0
849,2,BHK,Apartment,Mira Road East,Mumbai,19.28625679,72.87236023,INR,2.0,0.0,Not Negotiable,Semi-Furnished,1060.0,0.0,25000.0
850,1,BHK,Apartment,Andheri East,Mumbai,19.11567116,72.88295746,INR,2.0,0.0,Not Negotiable,Furnished,580.0,0.0,45000.0
851,2,BHK,Apartment,Nerul,Mumbai,19.04355812,73.01004791,INR,2.0,0.0,Not Negotiable,Unfurnished,850.0,0.0,20000.0
852,2,BHK,Apartment,Kharghar,Mumbai,19.04998589,73.07302856,INR,2.0,0.0,Not Negotiable,Semi-Furnished,1300.0,0.0,28000.0
853,2,BHK,Apartment,Andheri West,Mumbai,19.1376152,72.82183075,INR,2.0,0.0,Not Negotiable,Furnished,890.0,0.0,62000.0
854,2,BHK,Apartment,Andheri West,Mumbai,19.12310028,72.82797241,INR,2.0,0.0,Not Negotiable,Furnished,950.0,0.0,125000.0
855,1,BHK,Apartment,Mira Road East,Mumbai,19.28766632,72.86893463,INR,1.0,0.0,Not Negotiable,Semi-Furnished,580.0,0.0,17000.0
856,2,BHK,Apartment,Andheri West,Mumbai,19.13572311,72.82620239,INR,2.0,0.0,Not Negotiable,Furnished,750.0,0.0,60000.0
857,1,BHK,Apartment,Dombivali,Mumbai,19.22532082,73.08181,INR,2.0,0.0,Not Negotiable,Semi-Furnished,665.0,0.0,9000.0
858,1,BHK,Apartment,Dombivli (West),Mumbai,19.21576118,73.07299042,INR,1.0,0.0,Not Negotiable,Semi-Furnished,650.0,0.0,10000.0
859,1,RK,Studio Apartment,Dombivli (West),Mumbai,19.21576118,73.07299042,INR,1.0,0.0,Not Negotiable,Semi-Furnished,445.0,0.0,7000.0
860,1,BHK,Apartment,Andheri East,Mumbai,19.11567116,72.88295746,INR,1.0,0.0,Not Negotiable,Semi-Furnished,580.0,0.0,35000.0
861,3,BHK,Apartment,Chembur,Mumbai,19.06203461,72.89189148,INR,3.0,0.0,Not Negotiable,Semi-Furnished,1140.0,0.0,85000.0
862,2,BHK,Apartment,Borivali West,Mumbai,19.21919823,72.84896851,INR,2.0,0.0,Not Negotiable,Semi-Furnished,900.0,0.0,45000.0
863,1,BHK,Apartment,Borivali West,Mumbai,19.22188187,72.83937073,INR,2.0,0.0,Not Negotiable,Unfurnished,540.0,0.0,29000.0
864,2,BHK,Apartment,Borivali East,Mumbai,19.21895409,72.85771179,INR,2.0,0.0,Not Negotiable,Semi-Furnished,780.0,0.0,44000.0
865,3,BHK,Apartment,Kandivali West,Mumbai,19.20986748,72.83059692,INR,3.0,0.0,Not Negotiable,Semi-Furnished,1300.0,0.0,60000.0
866,1,BHK,Apartment,Borivali West,Mumbai,19.21650887,72.84284973,INR,1.0,0.0,Not Negotiable,Unfurnished,570.0,0.0,33000.0
867,2,BHK,Apartment,Borivali West,Mumbai,19.23309135,72.8415451,INR,2.0,0.0,Not Negotiable,Unfurnished,750.0,0.0,55000.0
868,4,BHK,Apartment,Deonar,Mumbai,19.04792976,72.91957092,INR,3.0,0.0,Not Negotiable,Semi-Furnished,1650.0,0.0,122000.0
869,2,BHK,Apartment,Borivali West,Mumbai,19.21877861,72.84942627,INR,2.0,0.0,Not Negotiable,Semi-Furnished,900.0,0.0,46000.0
870,3,BHK,Apartment,Borivali East,Mumbai,19.2212677,72.85808563,INR,3.0,0.0,Not Negotiable,Unfurnished,1200.0,0.0,80000.0
871,2,BHK,Apartment,Jogeshwari West,Mumbai,19.14900208,72.83963776,INR,2.0,0.0,Not Negotiable,Unfurnished,1050.0,0.0,46000.0
872,2,BHK,Apartment,Jogeshwari West,Mumbai,19.1398983,72.84290314,INR,2.0,0.0,Not Negotiable,Semi-Furnished,1200.0,0.0,60000.0
873,1,BHK,Apartment,Jogeshwari West,Mumbai,19.14617538,72.84598541,INR,2.0,0.0,Not Negotiable,Semi-Furnished,700.0,0.0,35000.0
874,3,BHK,Apartment,Chembur,Mumbai,19.05407715,72.90020752,INR,3.0,0.0,Not Negotiable,Semi-Furnished,1800.0,0.0,107000.0
875,4,BHK,Apartment,Deonar,Mumbai,19.0503273,72.91442871,INR,2.0,0.0,Not Negotiable,Semi-Furnished,1150.0,0.0,68000.0
876,2,BHK,Apartment,Chembur,Mumbai,19.0486145,72.90492249,INR,2.0,0.0,Not Negotiable,Unfurnished,920.0,0.0,65000.0
877,2,BHK,Apartment,Dahisar West,Mumbai,19.25594711,72.8527298,INR,2.0,0.0,Not Negotiable,Semi-Furnished,580.0,0.0,30000.0
878,2,BHK,Apartment,Borivali West,Mumbai,19.23309135,72.8415451,INR,2.0,0.0,Not Negotiable,Furnished,650.0,0.0,38000.0
879,2,BHK,Apartment,Borivali West,Mumbai,19.23309135,72.8415451,INR,2.0,0.0,Not Negotiable,Semi-Furnished,670.0,0.0,45000.0
880,2,BHK,Apartment,Borivali East,Mumbai,19.22560692,72.86468506,INR,2.0,0.0,Not Negotiable,Furnished,900.0,0.0,45000.0
881,2,BHK,Apartment,Kandivali West,Mumbai,19.20986748,72.83059692,INR,2.0,0.0,Not Negotiable,Furnished,750.0,0.0,40000.0
882,3,BHK,Apartment,Andheri West,Mumbai,19.13805008,72.82532501,INR,3.0,0.0,Not Negotiable,Furnished,1500.0,0.0,130000.0
883,1,BHK,Apartment,Kandivali West,Mumbai,19.19948769,72.84616089,INR,2.0,0.0,Not Negotiable,Semi-Furnished,550.0,0.0,32000.0
884,3,BHK,Apartment,Borivali West,Mumbai,19.23309135,72.8415451,INR,3.0,0.0,Not Negotiable,Semi-Furnished,1100.0,0.0,75000.0
885,1,BHK,Apartment,Kandivali West,Mumbai,19.21173286,72.84081268,INR,2.0,0.0,Not Negotiable,Semi-Furnished,550.0,0.0,34000.0
886,2,BHK,Apartment,Borivali West,Mumbai,19.23309135,72.8415451,INR,2.0,0.0,Not Negotiable,Semi-Furnished,750.0,0.0,47000.0
887,2,BHK,Apartment,Borivali West,Mumbai,19.23309135,72.8415451,INR,2.0,0.0,Not Negotiable,Semi-Furnished,750.0,0.0,46000.0
888,2,BHK,Apartment,Badlapur East,Mumbai,19.15852737,73.23480988,INR,2.0,0.0,Not Negotiable,Semi-Furnished,900.0,0.0,14000.0
889,2,BHK,Apartment,Goregaon West,Mumbai,19.16102791,72.84053802,INR,2.0,0.0,Not Negotiable,Unfurnished,800.0,0.0,55000.0
890,3,BHK,Apartment,Borivali East,Mumbai,19.22560692,72.86468506,INR,3.0,0.0,Not Negotiable,Unfurnished,1200.0,0.0,70000.0
891,3,BHK,Apartment,Kandivali West,Mumbai,19.21173286,72.84081268,INR,3.0,0.0,Not Negotiable,Semi-Furnished,1300.0,0.0,72000.0
892,1,BHK,Apartment,Malad West,Mumbai,19.19954491,72.81919861,INR,1.0,0.0,Not Negotiable,Semi-Furnished,550.0,0.0,30000.0
893,3,BHK,Apartment,Malad West,Mumbai,19.14728546,72.79506683,INR,4.0,0.0,Not Negotiable,Furnished,1550.0,0.0,90000.0
894,2,BHK,Apartment,Thane West,Mumbai,19.27373886,72.96228027,INR,2.0,0.0,Not Negotiable,Semi-Furnished,1050.0,0.0,21000.0
895,3,BHK,Apartment,Borivali East,Mumbai,19.2212677,72.85808563,INR,3.0,0.0,Not Negotiable,Semi-Furnished,1050.0,0.0,72000.0
896,2,BHK,Apartment,Andheri West,Mumbai,19.12205124,72.83136749,INR,2.0,0.0,Not Negotiable,Unfurnished,450.0,0.0,65000.0
897,1,BHK,Apartment,Ulwe,Mumbai,18.98457527,73.02407837,INR,2.0,0.0,Not Negotiable,Unfurnished,635.0,0.0,10000.0
898,1,BHK,Apartment,Ulwe,Mumbai,18.96770859,73.02297974,INR,2.0,0.0,Not Negotiable,Unfurnished,630.0,0.0,9500.0
899,1,BHK,Apartment,Worli,Mumbai,19.00169182,72.818573,INR,1.0,0.0,Not Negotiable,Furnished,700.0,0.0,60000.0
900,1,BHK,Apartment,Cumballa Hill,Mumbai,18.96513748,72.80402374,INR,1.0,0.0,Not Negotiable,Furnished,750.0,0.0,85000.0
901,3,BHK,Apartment,Thane West,Mumbai,19.25901031,72.9566803,INR,3.0,0.0,Not Negotiable,Unfurnished,1149.0,0.0,24900.0
902,2,BHK,Apartment,Thane West,Mumbai,19.27250862,72.96461487,INR,2.0,0.0,Not Negotiable,Unfurnished,962.0,0.0,20999.0
903,2,BHK,Apartment,Thane West,Mumbai,19.27087021,72.96713257,INR,2.0,0.0,Not Negotiable,Semi-Furnished,1150.0,0.0,29999.0
904,1,BHK,Apartment,Thane West,Mumbai,19.2703476,72.97113037,INR,2.0,0.0,Not Negotiable,Furnished,662.0,0.0,14999.0
905,2,BHK,Apartment,Borivali West,Mumbai,19.23309135,72.8415451,INR,2.0,0.0,Not Negotiable,Semi-Furnished,670.0,0.0,45000.0
906,2,BHK,Apartment,Kandivali West,Mumbai,19.20258904,72.82205963,INR,2.0,0.0,Not Negotiable,Unfurnished,800.0,0.0,48000.0
907,1,BHK,Apartment,Andheri East,Mumbai,19.11567116,72.88295746,INR,2.0,0.0,Not Negotiable,Furnished,580.0,0.0,40000.0
908,1,BHK,Apartment,Ulwe,Mumbai,18.98289299,73.02715302,INR,1.0,0.0,Not Negotiable,Unfurnished,630.0,0.0,8500.0
909,2,BHK,Apartment,Andheri West,Mumbai,19.1420002,72.8259964,INR,2.0,0.0,Not Negotiable,Unfurnished,700.0,0.0,65000.0
910,1,BHK,Apartment,Jogeshwari West,Mumbai,19.1398983,72.84290314,INR,2.0,0.0,Not Negotiable,Unfurnished,700.0,0.0,36000.0
911,2,BHK,Apartment,Ulwe,Mumbai,18.97223091,73.02945709,INR,2.0,0.0,Not Negotiable,Semi-Furnished,980.0,0.0,28000.0
912,1,BHK,Apartment,Andheri West,Mumbai,19.12345505,72.83013916,INR,1.0,0.0,Not Negotiable,Furnished,400.0,0.0,55000.0
913,1,BHK,Apartment,Andheri West,Mumbai,19.12345505,72.83013916,INR,1.0,0.0,Not Negotiable,Unfurnished,450.0,0.0,45000.0
914,2,BHK,Apartment,Dombivali,Mumbai,19.22271729,73.10041809,INR,2.0,0.0,Not Negotiable,Semi-Furnished,910.0,0.0,20000.0
915,2,BHK,Apartment,Jogeshwari West,Mumbai,19.14003372,72.84398651,INR,2.0,0.0,Not Negotiable,Unfurnished,1200.0,0.0,52000.0
916,2,BHK,Apartment,Kandivali West,Mumbai,19.20372581,72.83464813,INR,2.0,0.0,Not Negotiable,Semi-Furnished,900.0,0.0,50000.0
917,1,BHK,Apartment,Ulwe,Mumbai,18.98289299,73.02715302,INR,1.0,0.0,Not Negotiable,Unfurnished,630.0,0.0,9000.0
918,2,BHK,Apartment,Jogeshwari West,Mumbai,19.13975906,72.84013367,INR,2.0,0.0,Not Negotiable,Unfurnished,1200.0,0.0,75000.0
919,1,BHK,Apartment,Jogeshwari West,Mumbai,19.14069557,72.84223175,INR,1.0,0.0,Not Negotiable,Unfurnished,500.0,0.0,27000.0
920,1,BHK,Apartment,Thane West,Mumbai,19.27489662,72.96329498,INR,1.0,0.0,Not Negotiable,Semi-Furnished,670.0,0.0,17000.0
921,1,BHK,Apartment,Jogeshwari West,Mumbai,19.14157104,72.84091187,INR,1.0,0.0,Not Negotiable,Unfurnished,700.0,0.0,32000.0
922,2,BHK,Apartment,Kalyan West,Mumbai,19.24743462,73.12275696,INR,2.0,0.0,Not Negotiable,Furnished,900.0,0.0,15000.0
923,1,BHK,Apartment,Kandivali West,Mumbai,19.2049942,72.82299042,INR,1.0,0.0,Not Negotiable,Unfurnished,550.0,0.0,23000.0
924,1,BHK,Apartment,Jogeshwari West,Mumbai,19.1398983,72.84290314,INR,1.0,0.0,Not Negotiable,Semi-Furnished,700.0,0.0,33000.0
925,1,RK,Studio Apartment,Andheri East,Mumbai,19.11567116,72.88295746,INR,1.0,0.0,Not Negotiable,Furnished,415.0,0.0,30000.0
926,2,BHK,Apartment,Jogeshwari West,Mumbai,19.1398983,72.84290314,INR,3.0,0.0,Not Negotiable,Semi-Furnished,1200.0,0.0,50000.0
927,3,BHK,Apartment,Lower Parel,Mumbai,19.00762367,72.83289337,INR,4.0,0.0,Not Negotiable,Semi-Furnished,3500.0,0.0,400000.0
928,3,BHK,Apartment,Jogeshwari West,Mumbai,19.14605141,72.84314728,INR,2.0,0.0,Not Negotiable,Unfurnished,1500.0,0.0,60000.0
929,2,BHK,Apartment,Kharghar,Mumbai,19.03808594,73.06976318,INR,2.0,0.0,Not Negotiable,Unfurnished,1000.0,0.0,25000.0
930,1,BHK,Apartment,Jogeshwari West,Mumbai,19.14411736,72.84809875,INR,2.0,0.0,Not Negotiable,Furnished,725.0,0.0,42000.0
931,1,BHK,Apartment,Andheri East,Mumbai,19.11567116,72.88295746,INR,2.0,0.0,Not Negotiable,Semi-Furnished,590.0,0.0,46000.0
932,1,BHK,Apartment,Andheri East,Mumbai,19.11565018,72.88330078,INR,2.0,0.0,Not Negotiable,Furnished,590.0,0.0,45000.0
933,1,BHK,Apartment,Andheri East,Mumbai,19.11567116,72.88295746,INR,2.0,0.0,Not Negotiable,Furnished,510.0,0.0,45000.0
934,1,BHK,Apartment,Andheri East,Mumbai,19.11686325,72.86997986,INR,2.0,0.0,Not Negotiable,Furnished,500.0,0.0,45000.0
935,1,BHK,Apartment,Andheri East,Mumbai,19.11567116,72.88295746,INR,2.0,0.0,Not Negotiable,Furnished,610.0,0.0,45000.0
936,1,BHK,Apartment,Andheri East,Mumbai,19.11567116,72.88295746,INR,2.0,0.0,Not Negotiable,Furnished,515.0,0.0,43000.0
937,1,RK,Studio Apartment,Andheri East,Mumbai,19.11567116,72.88295746,INR,1.0,0.0,Not Negotiable,Furnished,400.0,0.0,30000.0
938,1,BHK,Apartment,Andheri East,Mumbai,19.11567116,72.88295746,INR,2.0,0.0,Not Negotiable,Furnished,550.0,0.0,45000.0
939,1,BHK,Apartment,Andheri East,Mumbai,19.11567116,72.88295746,INR,2.0,0.0,Not Negotiable,Semi-Furnished,600.0,0.0,45000.0
940,1,BHK,Apartment,Andheri East,Mumbai,19.11567116,72.88295746,INR,1.0,0.0,Not Negotiable,Semi-Furnished,586.0,0.0,40000.0
941,1,BHK,Apartment,Andheri East,Mumbai,19.11567116,72.88295746,INR,2.0,0.0,Not Negotiable,Furnished,635.0,0.0,40000.0
942,1,BHK,Apartment,Andheri East,Mumbai,19.11567116,72.88295746,INR,2.0,0.0,Not Negotiable,Furnished,520.0,0.0,43000.0
943,1,BHK,Apartment,Andheri East,Mumbai,19.1175251,72.88460541,INR,2.0,0.0,Not Negotiable,Furnished,550.0,0.0,48000.0
944,1,BHK,Apartment,Andheri East,Mumbai,19.11567116,72.88295746,INR,2.0,0.0,Not Negotiable,Furnished,580.0,0.0,44000.0
945,1,BHK,Apartment,Andheri East,Mumbai,19.11567116,72.88295746,INR,2.0,0.0,Not Negotiable,Furnished,512.0,0.0,43000.0
946,1,BHK,Apartment,Andheri East,Mumbai,19.11567116,72.88295746,INR,2.0,0.0,Not Negotiable,Furnished,510.0,0.0,45000.0
947,1,BHK,Apartment,Andheri East,Mumbai,19.11567116,72.88295746,INR,2.0,0.0,Not Negotiable,Furnished,520.0,0.0,43000.0
948,1,BHK,Apartment,Andheri East,Mumbai,19.11567116,72.88295746,INR,2.0,0.0,Not Negotiable,Furnished,560.0,0.0,43000.0
949,1,BHK,Apartment,Andheri East,Mumbai,19.11567116,72.88295746,INR,2.0,0.0,Not Negotiable,Furnished,565.0,0.0,45000.0
950,1,BHK,Apartment,Andheri East,Mumbai,19.11567116,72.88295746,INR,2.0,0.0,Not Negotiable,Furnished,540.0,0.0,45000.0
951,1,BHK,Apartment,Andheri East,Mumbai,19.11567116,72.88295746,INR,2.0,0.0,Not Negotiable,Furnished,585.0,0.0,44000.0
952,1,BHK,Apartment,Andheri East,Mumbai,19.11567116,72.88295746,INR,2.0,0.0,Not Negotiable,Furnished,580.0,0.0,43000.0
953,1,RK,Studio Apartment,Andheri East,Mumbai,19.11567116,72.88295746,INR,1.0,0.0,Not Negotiable,Semi-Furnished,385.0,0.0,30000.0
954,1,BHK,Apartment,Andheri East,Mumbai,19.11567116,72.88295746,INR,2.0,0.0,Not Negotiable,Furnished,500.0,0.0,55000.0
955,1,BHK,Apartment,Jogeshwari West,Mumbai,19.1464901,72.84403992,INR,2.0,0.0,Not Negotiable,Semi-Furnished,700.0,0.0,36000.0
956,1,BHK,Apartment,Jogeshwari West,Mumbai,19.14394188,72.84806824,INR,1.0,0.0,Not Negotiable,Unfurnished,600.0,0.0,31000.0
957,3,BHK,Apartment,Chembur,Mumbai,19.05442619,72.88910675,INR,2.0,0.0,Not Negotiable,Unfurnished,1380.0,0.0,75000.0
958,1,RK,Studio Apartment,Borivali West,Mumbai,19.23723793,72.84564209,INR,1.0,0.0,Not Negotiable,Semi-Furnished,550.0,0.0,19000.0
959,1,RK,Studio Apartment,Borivali West,Mumbai,19.23723793,72.84564209,INR,1.0,0.0,Not Negotiable,Furnished,450.0,0.0,20000.0
960,2,BHK,Apartment,Dombivali East,Mumbai,19.21845055,73.09366608,INR,2.0,0.0,Not Negotiable,Semi-Furnished,1015.0,0.0,18000.0
961,3,BHK,Apartment,Seawoods,Mumbai,19.00540161,73.01470184,INR,3.0,0.0,Not Negotiable,Furnished,1900.0,0.0,65000.0
962,2,BHK,Apartment,Dahisar,Mumbai,19.01632881,72.82910919,INR,2.0,0.0,Not Negotiable,Furnished,1260.0,0.0,100000.0
963,2,BHK,Apartment,Powai,Mumbai,19.12299156,72.91321564,INR,2.0,0.0,Not Negotiable,Semi-Furnished,1050.0,0.0,80000.0
964,2,BHK,Apartment,Powai,Mumbai,19.11101151,72.89859772,INR,2.0,0.0,Not Negotiable,Semi-Furnished,950.0,0.0,80000.0
965,5,BHK,Apartment,Powai,Mumbai,19.12284279,72.91316223,INR,3.0,0.0,Not Negotiable,Furnished,5500.0,0.0,400000.0
966,2,BHK,Apartment,Powai,Mumbai,19.12298775,72.91321564,INR,2.0,0.0,Not Negotiable,Semi-Furnished,1020.0,0.0,70000.0
967,2,BHK,Apartment,Malad West,Mumbai,19.17469406,72.8384552,INR,2.0,0.0,Not Negotiable,Unfurnished,950.0,0.0,50000.0
968,1,BHK,Apartment,Jogeshwari East,Mumbai,19.13042068,72.86026764,INR,2.0,0.0,Not Negotiable,Semi-Furnished,585.0,0.0,30000.0
969,1,BHK,Apartment,Kalyan West,Mumbai,19.25814056,73.13052368,INR,1.0,0.0,Not Negotiable,Unfurnished,525.0,0.0,10000.0
970,1,BHK,Apartment,Kalyan West,Mumbai,19.25814056,73.13052368,INR,1.0,0.0,Not Negotiable,Unfurnished,550.0,0.0,9500.0
971,1,BHK,Apartment,Kalyan West,Mumbai,19.25814056,73.13052368,INR,1.0,0.0,Not Negotiable,Unfurnished,525.0,0.0,10000.0
972,2,BHK,Apartment,Dombivali,Mumbai,19.19363785,73.08946228,INR,2.0,0.0,Not Negotiable,Unfurnished,845.0,0.0,15000.0
973,1,RK,Studio Apartment,Dombivali East,Mumbai,19.20442772,73.08724213,INR,1.0,0.0,Not Negotiable,Unfurnished,400.0,0.0,7000.0
974,1,BHK,Apartment,Dombivali East,Mumbai,19.20052528,73.09375763,INR,1.0,0.0,Not Negotiable,Unfurnished,580.0,0.0,13000.0
975,3,BHK,Apartment,Goregaon West,Mumbai,19.16257477,72.83396149,INR,3.0,0.0,Not Negotiable,Semi-Furnished,1200.0,0.0,85000.0
976,1,BHK,Apartment,Andheri East,Mumbai,19.11310196,72.87252808,INR,1.0,0.0,Not Negotiable,Semi-Furnished,585.0,0.0,26910.0
977,1,BHK,Apartment,Virar,Mumbai,19.46978951,72.79930115,INR,2.0,0.0,Not Negotiable,Unfurnished,650.0,0.0,7000.0
978,1,BHK,Apartment,Virar,Mumbai,19.47090149,72.80472565,INR,2.0,0.0,Not Negotiable,Semi-Furnished,700.0,0.0,7500.0
979,1,BHK,Apartment,Ulwe,Mumbai,18.98021317,73.02484894,INR,2.0,0.0,Not Negotiable,Unfurnished,630.0,0.0,9700.0
980,2,BHK,Apartment,Thane West,Mumbai,19.27489662,72.96329498,INR,2.0,0.0,Not Negotiable,Semi-Furnished,850.0,0.0,19000.0
981,1,BHK,Apartment,Thane West,Mumbai,19.27489662,72.96329498,INR,2.0,0.0,Not Negotiable,Semi-Furnished,723.0,0.0,17500.0
982,2,BHK,Apartment,Andheri East,Mumbai,19.1245575,72.85211182,INR,2.0,0.0,Not Negotiable,Semi-Furnished,895.0,0.0,48000.0
983,1,BHK,Apartment,Malad West,Mumbai,19.20204163,72.81889343,INR,1.0,0.0,Not Negotiable,Unfurnished,520.0,0.0,20000.0
984,2,BHK,Apartment,Ghansoli,Mumbai,19.12588501,72.99964142,INR,2.0,0.0,Not Negotiable,Semi-Furnished,950.0,0.0,45000.0
985,2,BHK,Apartment,Andheri West,Mumbai,19.12514305,72.83178711,INR,2.0,0.0,Not Negotiable,Unfurnished,850.0,0.0,75000.0
986,3,BHK,Apartment,Malad West,Mumbai,19.19438171,72.83082581,INR,2.0,0.0,Not Negotiable,Unfurnished,1250.0,0.0,70000.0
987,2,BHK,Apartment,Kalyan West,Mumbai,19.25814056,73.13052368,INR,2.0,0.0,Not Negotiable,Unfurnished,800.0,0.0,20000.0
988,1,BHK,Apartment,Prabhadevi,Mumbai,19.01444435,72.82883453,INR,1.0,0.0,Not Negotiable,Semi-Furnished,550.0,0.0,52000.0
989,1,RK,Studio Apartment,Andheri East,Mumbai,19.11567116,72.88295746,INR,1.0,0.0,Not Negotiable,Furnished,415.0,0.0,30000.0
990,2,BHK,Apartment,Ulwe,Mumbai,18.9719429,73.0294342,INR,2.0,0.0,Not Negotiable,Unfurnished,1200.0,0.0,12000.0
991,2,BHK,Apartment,Powai,Mumbai,19.11632729,72.91363525,INR,2.0,0.0,Not Negotiable,Semi-Furnished,1250.0,0.0,85500.0
992,2,BHK,Apartment,Kalyan West,Mumbai,19.25814056,73.13052368,INR,2.0,0.0,Not Negotiable,Unfurnished,850.0,0.0,20000.0
993,2,BHK,Apartment,Kalyan West,Mumbai,19.25814056,73.13052368,INR,2.0,0.0,Not Negotiable,Semi-Furnished,1100.0,0.0,23000.0
994,1,RK,Studio Apartment,Jogeshwari West,Mumbai,19.1398983,72.84290314,INR,1.0,0.0,Not Negotiable,Unfurnished,350.0,0.0,17000.0
995,2,BHK,Apartment,Andheri West,Mumbai,19.15171814,72.83115387,INR,2.0,0.0,Not Negotiable,Unfurnished,700.0,0.0,60000.0
996,1,BHK,Apartment,Jogeshwari East,Mumbai,19.13470268,72.86564636,INR,2.0,0.0,Not Negotiable,Semi-Furnished,585.0,0.0,29000.0
997,1,BHK,Apartment,Boisar,Mumbai,19.79289627,72.75839996,INR,0.0,0.0,Not Negotiable,Semi-Furnished,585.0,0.0,5000.0
998,1,BHK,Apartment,Andheri East,Mumbai,19.12154961,72.87939453,INR,1.0,0.0,Not Negotiable,Furnished,485.0,0.0,32000.0
999,1,BHK,Apartment,Andheri East,Mumbai,19.10863876,72.86625671,INR,1.0,0.0,Not Negotiable,Semi-Furnished,450.0,0.0,25000.0
1000,1,BHK,Apartment,Jogeshwari East,Mumbai,19.13470268,72.86564636,INR,2.0,0.0,Not Negotiable,Furnished,585.0,0.0,30000.0
1001,2,BHK,Apartment,Goregaon West,Mumbai,19.16894722,72.84313965,INR,2.0,0.0,Not Negotiable,Unfurnished,1050.0,0.0,65000.0
